score,comparative,positive,negative
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-5,-0.3125,"{""score"":1,""comparative"":0.0625,""words"":[""want""]}","{""score"":6,""comparative"":0.375,""words"":[""bad"",""mad""]}"
1,0.029411764705882353,"{""score"":1,""comparative"":0.029411764705882353,""words"":[""growing""]}","{""score"":0,""comparative"":0,""words"":[]}"
-1,-0.03225806451612903,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":1,""comparative"":0.03225806451612903,""words"":[""hiding""]}"
3,0.07692307692307693,"{""score"":4,""comparative"":0.10256410256410256,""words"":[""feeling"",""won""]}","{""score"":1,""comparative"":0.02564102564102564,""words"":[""admit""]}"
-2,-0.11764705882352941,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":2,""comparative"":0.11764705882352941,""words"":[""miss""]}"
-2,-0.058823529411764705,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":2,""comparative"":0.058823529411764705,""words"":[""tears""]}"
-3,-0.25,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":3,""comparative"":0.25,""words"":[""unsure"",""annoyed""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-5,-0.14285714285714285,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":5,""comparative"":0.14285714285714285,""words"":[""cries"",""miss"",""cry""]}"
2,0.05714285714285714,"{""score"":2,""comparative"":0.05714285714285714,""words"":[""cheers""]}","{""score"":0,""comparative"":0,""words"":[]}"
6,0.15789473684210525,"{""score"":8,""comparative"":0.21052631578947367,""words"":[""love"",""love"",""like""]}","{""score"":2,""comparative"":0.05263157894736842,""words"":[""sigh""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
3,0.10344827586206896,"{""score"":3,""comparative"":0.10344827586206896,""words"":[""love""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
5,0.18518518518518517,"{""score"":5,""comparative"":0.18518518518518517,""words"":[""hopefully"",""best""]}","{""score"":0,""comparative"":0,""words"":[]}"
2,0.08,"{""score"":4,""comparative"":0.16,""words"":[""awesome""]}","{""score"":2,""comparative"":0.08,""words"":[""weird""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-2,-0.1818181818181818,"{""score"":1,""comparative"":0.09090909090909091,""words"":[""feeling""]}","{""score"":3,""comparative"":0.2727272727272727,""words"":[""worse""]}"
0,0,"{""score"":4,""comparative"":0.26666666666666666,""words"":[""feeling"",""happiness""]}","{""score"":4,""comparative"":0.26666666666666666,""words"":[""pain"",""confusing""]}"
3,0.3333333333333333,"{""score"":3,""comparative"":0.3333333333333333,""words"":[""best""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-2,-0.06451612903225806,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":2,""comparative"":0.06451612903225806,""words"":[""missing""]}"
-1,-0.1,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":1,""comparative"":0.1,""words"":[""hard""]}"
6,0.75,"{""score"":6,""comparative"":0.75,""words"":[""good"",""good""]}","{""score"":0,""comparative"":0,""words"":[]}"
-1,-0.0625,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":1,""comparative"":0.0625,""words"":[""no""]}"
4,0.2222222222222222,"{""score"":4,""comparative"":0.2222222222222222,""words"":[""fun""]}","{""score"":0,""comparative"":0,""words"":[]}"
1,0.1,"{""score"":1,""comparative"":0.1,""words"":[""want""]}","{""score"":0,""comparative"":0,""words"":[]}"
2,0.08333333333333333,"{""score"":4,""comparative"":0.16666666666666666,""words"":[""amazing""]}","{""score"":2,""comparative"":0.08333333333333333,""words"":[""miss""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
1,0.03571428571428571,"{""score"":1,""comparative"":0.03571428571428571,""words"":[""reach""]}","{""score"":0,""comparative"":0,""words"":[]}"
3,0.09375,"{""score"":3,""comparative"":0.09375,""words"":[""enjoy"",""cool""]}","{""score"":0,""comparative"":0,""words"":[]}"
-2,-0.2,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":2,""comparative"":0.2,""words"":[""crash""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
2,0.25,"{""score"":2,""comparative"":0.25,""words"":[""smile""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
4,0.1,"{""score"":4,""comparative"":0.1,""words"":[""great"",""wishing""]}","{""score"":0,""comparative"":0,""words"":[]}"
10,0.4,"{""score"":10,""comparative"":0.4,""words"":[""happy"",""fabulous"",""proud"",""yeah""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
3,0.3,"{""score"":3,""comparative"":0.3,""words"":[""lol""]}","{""score"":0,""comparative"":0,""words"":[]}"
-1,-0.029411764705882353,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":1,""comparative"":0.029411764705882353,""words"":[""no""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
4,0.11764705882352941,"{""score"":4,""comparative"":0.11764705882352941,""words"":[""win""]}","{""score"":0,""comparative"":0,""words"":[]}"
3,0.08823529411764706,"{""score"":3,""comparative"":0.08823529411764706,""words"":[""cool"",""cool"",""cool""]}","{""score"":0,""comparative"":0,""words"":[]}"
3,0.10714285714285714,"{""score"":3,""comparative"":0.10714285714285714,""words"":[""want"",""better""]}","{""score"":0,""comparative"":0,""words"":[]}"
3,0.08333333333333333,"{""score"":3,""comparative"":0.08333333333333333,""words"":[""lol""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
3,0.23076923076923078,"{""score"":3,""comparative"":0.23076923076923078,""words"":[""happy""]}","{""score"":0,""comparative"":0,""words"":[]}"
-1,-0.029411764705882353,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":1,""comparative"":0.029411764705882353,""words"":[""no""]}"
3,0.1875,"{""score"":3,""comparative"":0.1875,""words"":[""haha""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-2,-0.058823529411764705,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":2,""comparative"":0.058823529411764705,""words"":[""blame""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":2,""comparative"":0.05405405405405406,""words"":[""chance""]}","{""score"":2,""comparative"":0.05405405405405406,""words"":[""blame""]}"
2,0.15384615384615385,"{""score"":3,""comparative"":0.23076923076923078,""words"":[""beautiful""]}","{""score"":1,""comparative"":0.07692307692307693,""words"":[""cry""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-3,-0.1111111111111111,"{""score"":1,""comparative"":0.037037037037037035,""words"":[""please""]}","{""score"":4,""comparative"":0.14814814814814814,""words"":[""problems"",""sorry"",""delay""]}"
6,0.14634146341463414,"{""score"":6,""comparative"":0.14634146341463414,""words"":[""yes"",""lol"",""like""]}","{""score"":0,""comparative"":0,""words"":[]}"
-2,-0.13333333333333333,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":2,""comparative"":0.13333333333333333,""words"":[""no"",""no""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
2,0.125,"{""score"":2,""comparative"":0.125,""words"":[""hope""]}","{""score"":0,""comparative"":0,""words"":[]}"
4,1,"{""score"":4,""comparative"":1,""words"":[""awesome""]}","{""score"":0,""comparative"":0,""words"":[]}"
2,0.1111111111111111,"{""score"":2,""comparative"":0.1111111111111111,""words"":[""kind""]}","{""score"":0,""comparative"":0,""words"":[]}"
-1,-0.029411764705882353,"{""score"":1,""comparative"":0.029411764705882353,""words"":[""want""]}","{""score"":2,""comparative"":0.058823529411764705,""words"":[""jealous""]}"
2,0.05405405405405406,"{""score"":2,""comparative"":0.05405405405405406,""words"":[""strong""]}","{""score"":0,""comparative"":0,""words"":[]}"
2,0.0909090909090909,"{""score"":3,""comparative"":0.13636363636363635,""words"":[""lol""]}","{""score"":1,""comparative"":0.045454545454545456,""words"":[""suspended""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
3,0.1875,"{""score"":5,""comparative"":0.3125,""words"":[""thanks"",""hoping"",""pretty""]}","{""score"":2,""comparative"":0.125,""words"":[""nervous""]}"
-2,-0.125,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":2,""comparative"":0.125,""words"":[""miss""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
2,0.058823529411764705,"{""score"":2,""comparative"":0.058823529411764705,""words"":[""better""]}","{""score"":0,""comparative"":0,""words"":[]}"
1,0.03333333333333333,"{""score"":1,""comparative"":0.03333333333333333,""words"":[""want""]}","{""score"":0,""comparative"":0,""words"":[]}"
2,0.09523809523809523,"{""score"":2,""comparative"":0.09523809523809523,""words"":[""better""]}","{""score"":0,""comparative"":0,""words"":[]}"
-3,-0.15789473684210525,"{""score"":2,""comparative"":0.10526315789473684,""words"":[""better""]}","{""score"":5,""comparative"":0.2631578947368421,""words"":[""bitches""]}"
-1,-0.02702702702702703,"{""score"":1,""comparative"":0.02702702702702703,""words"":[""immune""]}","{""score"":2,""comparative"":0.05405405405405406,""words"":[""bother""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-3,-0.5,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":3,""comparative"":0.5,""words"":[""hates""]}"
4,0.11428571428571428,"{""score"":4,""comparative"":0.11428571428571428,""words"":[""congrats"",""like""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-1,-0.045454545454545456,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":1,""comparative"":0.045454545454545456,""words"":[""chilling""]}"
3,0.1875,"{""score"":3,""comparative"":0.1875,""words"":[""love""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
1,0.047619047619047616,"{""score"":1,""comparative"":0.047619047619047616,""words"":[""active""]}","{""score"":0,""comparative"":0,""words"":[]}"
-2,-0.06060606060606061,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":2,""comparative"":0.06060606060606061,""words"":[""shame""]}"
2,0.09090909090909091,"{""score"":2,""comparative"":0.09090909090909091,""words"":[""thanks""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
3,0.06818181818181818,"{""score"":3,""comparative"":0.06818181818181818,""words"":[""lol""]}","{""score"":0,""comparative"":0,""words"":[]}"
3,0.42857142857142855,"{""score"":3,""comparative"":0.42857142857142855,""words"":[""happy""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-2,-0.045454545454545456,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":2,""comparative"":0.045454545454545456,""words"":[""miss""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
1,0.0625,"{""score"":3,""comparative"":0.1875,""words"":[""love""]}","{""score"":2,""comparative"":0.125,""words"":[""miss""]}"
-4,-0.3076923076923077,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":4,""comparative"":0.3076923076923077,""words"":[""fuck""]}"
2,0.13333333333333333,"{""score"":2,""comparative"":0.13333333333333333,""words"":[""like""]}","{""score"":0,""comparative"":0,""words"":[]}"
-5,-0.38461538461538464,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":5,""comparative"":0.38461538461538464,""words"":[""hurts"",""badly""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-2,-0.09090909090909091,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":2,""comparative"":0.09090909090909091,""words"":[""blah""]}"
3,0.23076923076923078,"{""score"":3,""comparative"":0.23076923076923078,""words"":[""happy""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-8,-0.7272727272727273,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":8,""comparative"":0.7272727272727273,""words"":[""fuck"",""fuck""]}"
-2,-0.07407407407407407,"{""score"":5,""comparative"":0.18518518518518517,""words"":[""feeling"",""matters"",""super""]}","{""score"":7,""comparative"":0.25925925925925924,""words"":[""worst"",""nasty"",""rainy""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
4,0.16,"{""score"":4,""comparative"":0.16,""words"":[""win""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":4,""comparative"":0.19047619047619047,""words"":[""like"",""thanks""]}","{""score"":4,""comparative"":0.19047619047619047,""words"":[""no"",""fake""]}"
3,0.11538461538461539,"{""score"":3,""comparative"":0.11538461538461539,""words"":[""haha""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
1,0.125,"{""score"":1,""comparative"":0.125,""words"":[""want""]}","{""score"":0,""comparative"":0,""words"":[]}"
3,0.14285714285714285,"{""score"":3,""comparative"":0.14285714285714285,""words"":[""want"",""pretty"",""pretty""]}","{""score"":0,""comparative"":0,""words"":[]}"
1,0.034482758620689655,"{""score"":1,""comparative"":0.034482758620689655,""words"":[""want""]}","{""score"":0,""comparative"":0,""words"":[]}"
5,0.15151515151515152,"{""score"":5,""comparative"":0.15151515151515152,""words"":[""best"",""rapture""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-2,-0.15384615384615385,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":2,""comparative"":0.15384615384615385,""words"":[""hurts""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-2,-0.06666666666666667,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":2,""comparative"":0.06666666666666667,""words"":[""sadly""]}"
5,0.45454545454545453,"{""score"":5,""comparative"":0.45454545454545453,""words"":[""lol"",""hilarious""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-4,-0.1111111111111111,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":4,""comparative"":0.1111111111111111,""words"":[""shit""]}"
1,0.04545454545454544,"{""score"":5,""comparative"":0.22727272727272727,""words"":[""worth"",""won""]}","{""score"":4,""comparative"":0.18181818181818182,""words"":[""no"",""tears"",""cry""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-2,-0.2857142857142857,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":2,""comparative"":0.2857142857142857,""words"":[""scary""]}"
5,0.3333333333333333,"{""score"":5,""comparative"":0.3333333333333333,""words"":[""beautiful"",""bargain""]}","{""score"":0,""comparative"":0,""words"":[]}"
3,0.3,"{""score"":3,""comparative"":0.3,""words"":[""lol""]}","{""score"":0,""comparative"":0,""words"":[]}"
6,0.3333333333333333,"{""score"":6,""comparative"":0.3333333333333333,""words"":[""thank"",""god"",""love""]}","{""score"":0,""comparative"":0,""words"":[]}"
-3,-0.15789473684210525,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":3,""comparative"":0.15789473684210525,""words"":[""died""]}"
